DATE,SP500,DJIA,VIXCLS
2025-01-28,6067.7,44850.35,16.41
2025-01-29,6039.31,44713.52,16.56
2025-01-30,6071.17,44882.13,15.84
2025-01-31,6040.53,44544.66,16.43
2025-02-03,5994.57,44421.91,18.62
2025-02-04,6037.88,44556.04,17.21
2025-02-05,6061.48,44873.28,15.77
2025-02-06,6083.57,44747.63,15.5
2025-02-07,6025.99,44303.4,16.54
2025-02-10,6066.44,44470.41,15.81
2025-02-11,6068.5,44593.65,16.02
2025-02-12,6051.97,44368.56,15.89
2025-02-13,6115.07,44711.43,15.1
2025-02-14,6114.63,44546.08,14.77
2025-02-17,,,15.37
2025-02-18,6129.58,44556.34,15.35
2025-02-19,6144.15,44627.59,15.27
2025-02-20,6117.52,44176.65,15.66
2025-02-21,6013.13,43428.02,18.21
2025-02-24,5983.25,43461.21,18.98
2025-02-25,5955.25,43621.16,19.43
2025-02-26,5956.06,43433.12,19.1
2025-02-27,5861.57,43239.5,21.13
2025-02-28,5954.5,43840.91,19.63
2025-03-03,5849.72,43191.24,22.78
2025-03-04,5778.15,42520.99,23.51
2025-03-05,5842.63,43006.59,21.93
2025-03-06,5738.52,42579.08,24.87
2025-03-07,5770.2,42801.72,23.37
2025-03-10,5614.56,41911.71,27.86
2025-03-11,5572.07,41433.48,26.92
2025-03-12,5599.3,41350.93,24.23
2025-03-13,5521.52,40813.57,24.66
2025-03-14,5638.94,41488.19,21.77
2025-03-17,5675.12,41841.63,20.51
2025-03-18,5614.66,41581.31,21.7
2025-03-19,5675.29,41964.63,19.9
2025-03-20,5662.89,41953.32,19.8
2025-03-21,5667.56,41985.35,19.28
2025-03-24,5767.57,42583.32,17.48
2025-03-25,5776.65,42587.5,17.15
2025-03-26,5712.2,42454.79,18.33
2025-03-27,5693.31,42299.7,18.69
2025-03-28,5580.94,41583.9,21.65
2025-03-31,5611.85,42001.76,22.28
2025-04-01,5633.07,41989.96,21.77
2025-04-02,5670.97,42225.32,21.51
2025-04-03,5396.52,40545.93,30.02
2025-04-04,5074.08,38314.86,45.31
2025-04-07,5062.25,37965.6,46.98
2025-04-08,4982.77,37645.59,52.33
2025-04-09,5456.9,40608.45,33.62
2025-04-10,5268.05,39593.66,40.72
2025-04-11,5363.36,40212.71,37.56
2025-04-14,5405.97,40524.79,30.89
2025-04-15,5396.63,40368.96,30.12
2025-04-16,5275.7,39669.39,32.64
2025-04-17,5282.7,39142.23,29.65
2025-04-18,,,
2025-04-21,5158.2,38170.41,33.82
2025-04-22,5287.76,39186.98,30.57
2025-04-23,5375.86,39606.57,28.45
2025-04-24,5484.77,40093.4,26.47
2025-04-25,5525.21,40113.5,24.84
2025-04-28,5528.75,40227.59,25.15
2025-04-29,5560.83,40527.62,24.17
2025-04-30,5569.06,40669.36,24.7
2025-05-01,5604.14,40752.96,24.6
2025-05-02,5686.67,41317.43,22.68
2025-05-05,5650.38,41218.83,23.64
2025-05-06,5606.91,40829.0,24.76
2025-05-07,5631.28,41113.97,23.55
2025-05-08,5663.94,41368.45,22.48
2025-05-09,5659.91,41249.38,21.9
2025-05-12,5844.19,42410.1,18.39
2025-05-13,5886.55,42140.43,18.22
2025-05-14,5892.58,42051.06,18.62
2025-05-15,5916.93,42322.75,17.83
2025-05-16,5958.38,42654.74,17.24
2025-05-19,5963.6,42792.07,18.14
2025-05-20,5940.46,42677.24,18.09
2025-05-21,5844.61,41860.44,20.87
2025-05-22,5842.01,41859.09,20.28
2025-05-23,5802.82,41603.07,22.29
2025-05-26,,,20.57
2025-05-27,5921.54,42343.65,18.96
2025-05-28,5888.55,42098.7,19.31
2025-05-29,5912.17,42215.73,19.18
2025-05-30,5911.69,42270.07,18.57
2025-06-02,5935.94,42305.48,18.36
2025-06-03,5970.37,42519.64,17.69
2025-06-04,5970.81,42427.74,17.61
2025-06-05,5939.3,42319.74,18.48
2025-06-06,6000.36,42762.87,16.77
2025-06-09,6005.88,42761.76,17.16
2025-06-10,6038.81,42866.87,16.95
2025-06-11,6022.24,42865.77,17.26
2025-06-12,6045.26,42967.62,18.02
2025-06-13,5976.97,42197.79,20.82
2025-06-16,6033.11,42515.09,19.11
2025-06-17,5982.72,42215.8,21.6
2025-06-18,5980.87,42171.66,20.14
2025-06-19,,,22.17
2025-06-20,5967.84,42206.82,20.62
2025-06-23,6025.17,42581.78,19.83
2025-06-24,6092.18,43089.02,17.48
2025-06-25,6092.16,42982.43,16.76
2025-06-26,6141.02,43386.84,16.59
2025-06-27,6173.07,43819.27,16.32
2025-06-30,6204.95,44094.77,16.73
2025-07-01,6198.01,44494.94,16.83
